image,mask
data/ISIC2018_Task1-2_Training_Input/ISIC_0012107.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012107_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000029.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000029_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013567.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013567_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014270.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014270_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013501.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013501_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013196.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013196_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014720.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014720_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015179.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015179_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009944.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009944_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009252.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009252_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012840.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012840_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014454.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014454_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012547.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012547_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012939.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012939_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015140.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015140_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0008626.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0008626_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0005666.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0005666_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012744.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012744_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000320.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000320_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013359.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013359_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0016013.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0016013_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010336.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010336_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013291.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013291_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009869.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009869_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000260.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000260_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010570.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010570_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000042.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000042_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013489.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013489_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010267.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010267_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000142.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000142_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010015.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010015_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000451.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000451_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013096.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013096_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014818.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014818_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009967.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009967_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010184.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010184_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012888.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012888_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012290.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012290_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013342.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013342_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013371.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013371_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015483.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015483_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009987.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009987_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000081.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000081_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011098.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011098_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013205.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013205_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0016040.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0016040_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014274.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014274_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000202.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000202_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014069.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014069_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013606.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013606_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000256.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000256_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014802.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014802_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014966.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014966_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014546.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014546_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0005000.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0005000_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013988.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013988_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013025.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013025_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014945.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014945_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012503.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012503_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012880.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012880_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012551.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012551_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012434.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012434_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014469.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014469_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0001191.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0001191_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014181.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014181_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014667.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014667_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011212.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011212_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011333.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011333_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012109.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012109_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014652.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014652_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010350.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010350_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013001.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013001_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000204.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000204_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011115.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011115_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014657.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014657_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000269.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000269_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014187.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014187_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012116.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012116_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0016005.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0016005_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014541.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014541_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010361.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010361_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013052.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013052_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014742.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014742_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000172.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000172_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000088.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000088_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011203.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011203_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000198.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000198_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015109.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015109_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014253.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014253_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000538.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000538_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014904.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014904_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000403.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000403_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010477.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010477_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014044.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014044_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013164.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013164_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013045.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013045_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012876.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012876_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000007.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000007_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010062.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010062_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015030.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015030_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010073.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010073_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010175.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010175_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014587.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014587_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013129.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013129_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000037.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000037_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012887.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012887_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013886.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013886_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000533.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000533_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000528.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000528_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014994.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014994_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011305.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011305_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012548.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012548_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015974.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015974_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015062.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015062_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010442.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010442_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014697.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014697_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000156.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000156_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013696.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013696_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014394.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014394_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012742.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012742_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012786.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012786_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014325.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014325_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013671.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013671_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013897.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013897_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014386.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014386_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013491.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013491_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000183.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000183_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010013.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010013_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012182.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012182_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000175.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000175_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014804.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014804_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013226.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013226_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015972.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015972_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000489.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000489_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013772.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013772_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0002251.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0002251_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011083.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011083_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012659.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012659_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000323.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000323_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012654.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012654_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015496.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015496_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000294.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000294_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000275.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000275_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010463.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010463_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000177.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000177_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013140.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013140_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014372.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014372_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0001372.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0001372_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0001852.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0001852_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015956.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015956_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012314.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012314_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012288.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012288_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015155.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015155_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012134.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012134_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012789.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012789_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012464.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012464_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0016060.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0016060_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010348.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010348_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000534.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000534_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0008403.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0008403_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014431.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014431_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0001185.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0001185_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010244.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010244_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009915.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009915_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013559.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013559_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013121.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013121_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000477.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000477_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013432.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013432_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0016000.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0016000_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000340.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000340_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000126.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000126_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000139.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000139_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012660.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012660_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012836.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012836_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010104.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010104_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000539.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000539_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015969.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015969_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009988.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009988_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012661.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012661_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014219.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014219_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012178.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012178_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0016035.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0016035_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014833.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014833_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015274.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015274_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0016034.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0016034_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000391.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000391_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009879.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009879_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012749.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012749_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012335.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012335_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013712.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013712_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015614.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015614_segmentation.png
